title,date,text,link
MTA Unveils $65B Capital Plan Despite Funding Uncertainty,2024-09-19 15:24:40+00:00,"Traffic & Transit MTA Unveils $65B Capital Plan Despite Funding Uncertainty The MTA in the proposed plan would bring in 1,500 new subway cars to the fleet and provide signal modernization and fare gates improvements.

More than $1 billion will go to new fare gates to be put at 150 subway stations in the city. (Patch Graphics)

NEW YORK CITY — The MTA has unveiled its $68.4 billion capital plan for 2025-2029 as the agency looks to keep the system running amid an uncertain future after the June congestion pricing pause.

Gov. Kathy Hochul’s decision left the agency with a $16 billion gap to fill in its current five-year capital plan. Officials said its 2025-2029 plan will focus on improving accessibility, signal modernization, station renovations, track upgrades and areas in need of urgent investment, officials said.

The MTA in the proposed plan would bring in 1,500 new subway cars to the fleet and provide signal modernization and fare gates improvements. An estimated $5.4 billion will go to upgrading subway signals on the Broadway N, Q, R, W line, the Liberty and Rockaway A, S lines, and the Nassau J, Z line, according to the plan.

More than $1 billion will go to new fare gates to be put at 150 subway stations in the city. The new gates would aim to reduce fare evasion — which cost the agency a reported $300 million a year. The proposed plan calls for at least 60 more stations to be made ADA-accessible and 45 subway station elevators to be replaced.

“After years of underinvestment, more than 90% of this proposed plan – the largest in MTA history – focuses on bringing the system to a state of good repair,"" said MTA Chair and CEO Janno Lieber. ""These investments are necessary to serve the following generations and the future of the region’s economy, environment, and social and economic equity.” More than 150 stations will benefit from priority repairs, upgrades to customer communications, and enhanced security cameras. 10 stations will be fully renovated, and platform fencing will be installed at 100 stations.",https://patch.com/new-york/new-york-city/mta-unveils-65b-capital-plan-amid-uncertain-future-funding
NY’s MTA Sees $900 Million Gap as Fare Evasion Saps Revenue,2024-07-31 00:00:00,"Commuters during the morning rush hour at the Fulton Center subway station in New York, US, on Tuesday, July 30, 2024. New York Citys aging transit system needs 2,000 new subway and commuter rail cars, 60 miles of new subway tracks and upgraded power stations, according to the MTAs five-year capital plan.

(Bloomberg) -- New York City’s transit system is facing a projected $900 million combined deficit in 2027 and 2028 as persistent fare evasion dampens the agency’s revenue collections and real estate taxes fall short.

The Metropolitan Transportation Authority, which runs the city’s subway, bus and commuter rail lines, is now expecting $811 million less in farebox revenue this year through 2027 — even after earlier budget revisions — as fare beating continues to plague the system, according to a presentation Wednesday during the agency’s monthly board meeting. About half of bus riders skip paying and 14% of subway users scurry through open emergency exits or manipulate turnstiles to avoid the fare.

The MTA also said it now anticipates $790 million less this year through 2027 from mortgage recording taxes and property transfer taxes on commercial real estate sales.

The shortfall estimate is an abrupt change from last year, when state lawmakers directed more revenue to the MTA to help balance the largest US mass-transit provider’s operating budgets through 2027. Transit officials say they’re on track to meet operating efficiencies that will cut expenses by $400 million this year and $500 million annually starting in 2025.

“We still need to get more riders to the system and do better on fare evasion,” Kevin Willens, the MTA’s chief financial officer said Tuesday during a press briefing on the new budget forecast. “If we don’t get continued ridership growth and we don’t do better on fare evasion, the revenues might have to come down even more.”

The budget forecasts includes anticipated farebox and toll increases of 4% in 2025 and 2027. While subway and bus revenue and real estate tax receipts are expected to underperform — conversely — commuter rail revenue and bridge and tunnel toll money is anticipated to increase and potential debt service savings in 2024 and 2025 will help to offset the budget challenges.

The MTA is revising its multi-year operating budget forecast as it must also wait for state lawmakers to resolve a shortfall in its 2020 — 2024 capital plan, which funds infrastructure upgrades for a more than 100-year-old system. The transit agency was forced to defer $16.5 billion worth of capital improvements after Governor Kathy Hochul in June paused a congestion pricing plan that was set to begin June 30 and would have provided $15 billion for MTA’s infrastructure needs.

Janno Lieber, the MTA’s chief executive officer, is determined to maintain the necessary infrastructure investments to avoid returning to years past when the system suffered from excessive delays.

“I’d be damned if I’m going to personally let it go down, let the system go backwards without a fight,” Lieber said during the board meeting about the capital program. “That’s what we got. That’s what we’ve got on our agenda for the Fall.”

While the governor has pledged to resolve MTA’s funding gaps, its financial outlook could darken even more because the forecast doesn’t include the impact of Hochul and the legislature either not restarting the tolling initiative or failing to provide an alternative funding source.

If that happens, the MTA’s operating budget would need to take on debt-service costs earlier than anticipated because it would have to borrow from revenue that flows through that spending plan rather than selling congestion pricing bonds that would be repaid with the new toll. Instead of principal and interest expenses rising in 2030, they would increase by $150 million in 2027 and $300 million in 2028, according to the updated budget forecast.

Next year’s spending plan would need to absorb as much as $200 million of one-time labor expenses as the cost of some employees would shift to the operating budget from the capital plan. Recurring maintenance expenses would increase by as much as $260 million.

There would also be $70 million less in farebox revenue as the system wouldn’t get the expected ridership jolt from commuters ditching their cars for public transportation to avoid a congestion toll.

The MTA’s finances also face risks aside from the pause on congestion pricing. A 5% lower recovery in paid ridership would mean $325 million of less farebox revenue, a slower economy or sluggish real estate recovery could reduce dedicated tax collections by as much as $750 million. MTA’s future budgets also depend on $500 million of revenue beginning in 2026 from casinos that have yet to be developed.

“I’m optimistic that the decision makers in Albany, all of them, understand the need and that they will respond,” Lieber said. “We can’t let the system slide back to where it was in the 1970s or even back to 2017, the ‘Summer of Hell’.”

(Updates with comment from MTA’s chief executive officer in the ninth paragraph.)

©2024 Bloomberg L.P.",https://www.bnnbloomberg.ca/investing/2024/07/31/nys-mta-sees-900-million-deficit-as-fare-evasion-saps-revenue/
Congestion pricing pause adds to LIRR maintenance as MTA projects future deficit,2024-07-31 15:37:35.256000+00:00,"Gov. Kathy Hochul’s abrupt pause on congestion pricing, which has already blown a $16.5 billion hole in the MTA’s capital budget, will cost the transit authority hundreds of millions more in operating dollars, including $20 million more in annual maintenance costs for old Long Island Rail Road trains that won’t be replaced.

The loss of the tolling plan is compounding an increasingly bleak financial picture for the Metropolitan Transportation Authority, which is now forecasting deficits of more than $400 million three years from now, driven by disappointing tax revenues and worsening fare evasion on buses and subways.

While MTA officials suggested it was premature to discuss the potential impact from the future budget gaps, Lisa Daglian, executive director of the MTA’s Permanent Citizens Advisory Committee, warned that losing the toll revenue “could lead to service cuts, layoffs and drastic fare increases.”

The latest fallout from Hochul’s decision to pull the plug on the Central Business District Tolling Program was detailed in the MTA’s update to its financial plan, released Wednesday.

WHAT TO KNOW Gov. Kathy Hochul's decision to pause congestion pricing, having already dealt a $16.5 billion blow to the MTA's capital budget, could cost the transit agency hundreds of millions more in additional operating costs, including from having to maintain aging LIRR train cars, officials said.

decision to pause congestion pricing, having already dealt a $16.5 billion blow to the MTA's capital budget, could cost the transit agency hundreds of millions more in additional operating costs, including from having to maintain aging LIRR train cars, officials said. The loss of congestion pricing could compound a worsening financial situation at the MTA, which is projecting annual budget deficits of more than $400 million, driven by underperforming tax revenues and high fare evasion on buses and subways.

a worsening financial situation at the MTA, which is projecting annual budget deficits of more than $400 million, driven by underperforming tax revenues and high fare evasion on buses and subways. Hochul has pledged to find an alternative funding source to make up for the lost toll revenue. Without it, advocates said the MTA could face pressure to increase debt, cut service and raise fares.

In addition to the $1 billion in annual toll revenue the MTA was expecting from congestion pricing, nixing the effort comes with several other consequences for its operating budget, MTA officials said at their monthly board meeting.

Sign up for the NewsdayTV newsletter From breaking news to special features and documentaries, the NewsdayTV team is covering the issues that matter to you. By clicking Sign up, you agree to our privacy policy.

Different than the capital budget, which is largely funded by borrowing and government aid that goes toward long-term infrastructure investments, the MTA's operating budget is largely paid for through tax revenue and fare and toll dollars that goes toward keeping the daily transit system running, including employee wages and fuel costs.

Among the impacts on the MTA's operating budget from losing congestion pricing: Adding up to $200 million in payroll for employees who would have been paid out of the capital budget; $90 million in infrastructure repair and emergency response calls that are expected because of deferred maintenance; and having to take on $300 million in new debt three years earlier than planned.

The loss of capital funding also means the LIRR will have to put off plans to purchase some new train cars and extend the life of its oldest fleet of trains, which are approaching their 40th birthday. Continuing to maintain those trains beyond this year will cost the railroad an extra $20 million annually, MTA officials said.

That news came days after LIRR President Robert Free on Monday laid out an ""unprecedented"" plan to improve service on the railroad, including reducing the need for transfers and boosting punctuality at Jamaica Station. Asked Wednesday whether the Reagan-era trains could hamstring his plan, Free acknowledged that ""the reliability of our equipment"" was a factor.

According to LIRR statistics, the railroad's 100 antiquated M3 train cars are the least reliable in the fleet, breaking down about once every 40,000 miles. In comparison, the LIRR's newest cars, the M9s, travel about 350,000 miles between breakdowns.

""If we were not able to continue buying new cars, which is a downside risk of the 'no congestion pricing, no substitute financing' scenario, then that could actually could impact performance and impact operating costs, because we'd have to do more to maintain those old cars,"" MTA Chairman Janno Lieber said Wednesday.

The MTA will similarly take on an additional $50 million to $150 million in recurring annual costs from keeping some old buses around longer than planned, officials said.

There was other bad news in the MTA’s midyear financial update, including bus and subway fare revenue coming in $98 million below budget, largely because of fare evasion, according to MTA Chief Financial Officer Kevin Willens. Dedicated taxes, which the MTA counted on to cover nearly half its $19.3 billion 2024 operating budget, are also well below projections, Willens said.

In a statement, Hochul spokesperson John Lindsay said the governor “remains committed to funding the MTA Capital Plan, and she is working with partners in government on funding mechanisms while congestion pricing is paused.”

Hochul’s office also pointed out that the MTA financial plan shows what could happen, not what will happen, and noted the transit agency’s multiple years of projected balanced budgets are due to Hochul last year saving the MTA from a “fiscal cliff” caused by ridership drops during the pandemic.

Lieber and other MTA leaders said Wednesday they would take Hochul at her word that she would find an alternative revenue source to make up for the lost toll revenue. Doing so would stave off most of the expected impacts on the MTA’s operating budget, but not all of them. The MTA would still lose $70 million in additional fare revenue that would have come from a boost in transit ridership caused by the new tolls, and $10 million in efficiencies the MTA was expecting from city buses being able to move faster through less-congested Manhattan streets.

On the plus side, fare revenue on the MTA’s commuter railroads, including the LIRR, is stronger than expected, as ridership has rebounded to around 80% of pre-COVID levels.

But that’s not enough to make up for other losses, which are predicted to result in the transit agency facing a $428 million annual operating deficit in 2027, growing to $469 million in 2028.

Buoyed by a $1 billion state bailout last year paid for by a state increase in payroll taxes, the MTA had previously predicted a balanced budget through at least 2027.

Trying to dissuade panic over the projections, Lieber said the MTA still has ""a couple years to resolve"" its fiscal challenges and is already taking steps to do so. The New York City Transit bus and subway system is on pace to hit its goal of $300 million in cost cutting this year, and the LIRR should achieve $60 million in savings, officials said.

Pushing back on that optimism, state Comptroller Thomas DiNapoli said the agency's looming financial problems are ""likely understated.""

“There is a lot at stake for riders and toll payers,"" DiNapoli said in a statement. ""The MTA must be transparent and communicate how its budget and capital plan choices will prioritize safety, frequency and reliability of the system to bring riders back and stabilize its finances.”",https://www.newsday.com/long-island/transportation/lirr-mta-yvnadmf2
"MTA turns to turnstile jumping crackdown, hires private security guards as way to combat subway crime",2022-10-26 00:00:00,"The MTA has quietly contracted unarmed private security guards to crack down on turnstile jumping — as a way to help tackle the recent wave of crime in the subway system, officials said Wednesday.

MTA CEO Janno Lieber said the pilot program was launched at six stations a couple of weeks ago, with the guards stationed at emergency exits.

“Overwhelmingly, the criminals are fare evaders, so if we do a decent job of discouraging fare evasion and stopping people who are engaged in it, we’re going to catch a lot of criminals,” he told authority board members during their monthly meeting, echoing the “broken windows theory” of policing rejected by many of his fellow Democrats.

“It is very much first and foremost a safety initiative,” Lieber said of the farebeating crackdown.

He added, without offering statistics, “Not every fare evader is a criminal, but experience has shown that virtually every criminal is a fare evader.”

Since the start of the COVID-19 pandemic, straphangers are more likely to be victims of felony crime, while homicides underground have skyrocketed, according to NYPD statistics.

Recent subway crime victims include a good Samaritan who was stabbed trying to break up a fight, a woman robbed of her cellphone by a group of teen girls and a grandfather who was shoved onto the subway tracks.

“I paid $2.75 to the MTA so a guy could bash me in the head and throw me in the middle of the tracks,” the grandpa, 62-year-old Ronald Baptiste, railed to The Post on Tuesday.

Fare-beaters account for 12.5% of subway riders, according to MTA surveys. Bloomberg via Getty Images

“I want to be able to walk into the subway system and feel safe.”

Lieber said the introduction of unarmed guards came as a result of the work of a “blue-ribbon panel” he formed in May to tackle fare evasion, but did not have underlying data readily available.

The initial pilot, which launched at a half-dozen stations including the Jackson Heights-Roosevelt Ave/74th St. and West 4th St. stations, has resulted in fewer far evaders, officials said. It will be expanded at a pace of 50 additional guards per month.

“Across those six stations, we’ve seen a dramatic increase in fares being paid in just the last six to eight weeks,” MTA New York City Transit President Rich Davey told MTA board members regarding what he described as “a pilot that we have quietly been doing the last few months without much fanfare.”

Transit officials did not immediately provide a cost estimate for the unarmed guards, who are being paid through a third-party contractor.

Agency leaders have been focusing on fare-beating as an anti-crime strategy since at least 2018. Bloomberg via Getty Images

As of May, the MTA estimated it was on track to lose $500 million to fare evasion this year.

Pressed on whether the MTA had been able to reduce the amount of money lost to turnstile jumping since the launch of the panel, Lieber said it was “too soon” to say.

MTA board member David Jones, who runs the anti-poverty organization Community Service Society, welcomed the shift away from NYPD taking the lead on fare enforcement.

“I’ve been calling for unarmed personnel for six years,” Jones said. “It’s consistent with other systems through the world, where this kind of way of dealing with fare evasion is not given over to highly paid and high experienced and trained police officers.”

Lieber on Saturday stood with his boss Gov. Kathy Hochul and Mayor Eric Adams to announce the “Cops, Cameras, Care” initiative amid a record-setting year for transit homicide.

The announcement was one of several in recent years in which officials pledged to add more police patrols to the subway — but Lieber begged the public for patience.

“This is a process,” he said. “Some of this has been tried before, but it has been incremental.

“We’ve got to make the riders feel safe again — that’s the bottom line — what they’re telling us [is] they want to see more police. That’s what they’re telling us.”",https://nypost.com/2022/10/26/mta-turns-to-turnstile-jumping-crackdown-as-way-to-combat-subway-crime/
LIRR's most frequent fare evaders owe thousands,2024-04-24 11:00:00+00:00,"Some LIRR customers have been issued IOU invoices for unpaid train tickets totalling over $2,000, according to the MTA's list of fare beaters obtained by Newsday. Newsday transportation reporter Alfonso Castillo reports. Credit: Ed Quinn; MTA; File Footage",https://www.newsday.com/long-island/transportation/trains-lirr-mta-penn-station-transportation-tickets-o09s0ler
MTA’s private security guards watch and do nothing as fare-beaters stream past turnstiles,2022-10-28 00:00:00,"Private security guards hired by the MTA to help curb soaring subway crime told The Post on Friday they are there just to “observe” and alert cops to issues — but some of them appeared to even fail at that.

The pilot project, which sources said is costing taxpayers a couple million dollars, included two security guards manning both exits at the West Fourth Street subway station in Manhattan on Friday morning.

At one point, a fare-beater hopped the turnstile right in front of the guards — who looked on and did nothing.

“We are here as more of a deterrence. We can call dispatch, that’s about it,” one of the guards told The Post when asked if they are supposed to confront or chase after fare beaters.

It did not appear that the guards even called dispatch.

At the Roosevelt Avenue/103rd Street station in Queens, the security guards there also watched and did nothing as a stream of fare-beaters hopped the turnstile and walked through emergency exits at one entrance.

4 Private security for the MTA said they are there to just “observe.” J. Messerschmidt/NY Post

The two guards on duty at the station were only positioned at one of of its two entrances, leaving the other entryway unmanned — and scofflaws to openly flout the rules there, too.

“Honestly, when we’re standing here, they still jump the turnstile, curse at us. They try to push us out the way. It’s not worth it,” one of the guards said.

On Thursday, the MTA revealed that it had hired private security guards for a number of Big Apple subway stations to crack down on fare-evaders, many of whom they claim end up committing serious crimes underground.

The unarmed hired hands are on duty in shifts between 7 a.m. and 11 p.m. Monday through Friday at stations including: West Fourth; Myrtle and Wyckoff, Halsey Street and Wyckoff Avenue in Brooklyn, and Roosevelt Avenue/103rd St. and Jackson Heights/ Roosevelt Avenue in Queens, law enforcement sources said.

The private guards, provided by Allied Universal, are making around $23 an hour, one of them said, and the program is costing taxpayers a couple of million dollars, sources said.

At the next MTA board meeting in November, members will decide how much more the program should expand, sources said.

During a board meeting Thursday, MTA CEO Janno Lieber insisted the presence of the guards has reduced fare evasions — but the program doesn’t appear to have had any affect on that, and straphangers aren’t convinced it will work.

“It would be better if maybe they build shields that will prevent people from being pushed on the tracks. [The guards are] just standing there. People will jump turnstiles anyway. [The scofflaws] don’t really care,” said Willa Lin, 22, at the West Fourth station.

4 The pilot project, according to sources, is costing taxpayers several million dollars. J. Messerschmidt/NY Post

“Honestly it’s not that safe,” Lin added. “I’m not sure what is the best way to do it, but they need to invest in more safety measures. I am Asian, and we are exposed to even more crimes. … I am much more conscious about my safety [these days].”

Vincent Flores, a Manhattan student, said he doesn’t think the plan will be effective, either.

“They increased police presence on the subway, but that hasn’t stopped stabbings and people being pushed on the tracks. Lately, the mood in the city has been attacking. I’m gay, and recently people on the streets have shouted slurs at me,” said Flores, 19.

“[While on the subway] I know I can’t have my music on high volume. When I walk down into the subway [at the West Fourth station], I see people shooting heroin in their legs.”

On Friday, Mayor Eric Adams was asked by a reporter at an unrelated press conference about the MTA’s move.

4 Vincent Flores said he’s skeptical of the plan. J. Messerschmidt/NY Post

He dodged the question, instead only responding that the NYPD is doing an “amazing job” making subways safer — even as major felonies continue to skyrocket on the rails.

Hizzoner pointed out that subway crime these days is technically lower than it was in 2019 and prior years — while failing to mention that in reality, straphangers are more likely to be victimized now than they were in the past when low ridership numbers are taken into account.

“Now what’s fascinating is that the last time we had real ridership was in 2019. Our index crimes are lower than 2019, 2018, 2017 and the last 10 year period,” Adams said when asked about the new security guards.

“So the numbers bear out that the officers are doing an amazing job, but that means nothing if people don’t feel safe, and the best way to do that is to have the omnipresence of our officers.”

While there are on average six felony crimes on the rails each day, a number Adams wants to reduce to zero, he once again said they’re fighting perception that the transit system is unsafe.

“We’re also dealing with how people are feeling. We have 3.5 million riders and I’m gonna keep saying this over and over again, 3.5 million people use our subway system and they get to and from their destination with no problems at all,” he said.

“But, if you are seeing disorder, if you are seeing people loud, disruptive, a person acting disorderly, it’s going to play into what you’re feeling.”

He said one way to make people feel safe is to have “uniformed presence” on the rails, which is why the NYPD has been dispatching 1,000 extra cops on the subways each day, many of whom are working overtime to fill the quota.

4 “It would be better if maybe they build shields that will prevent people from being pushed on the tracks,” said Willa Lin. J. Messerschmidt/NY Post

Even though transit crime continues to tick up, he said the plan is helping straphangers feel safer while commuting.

“People stop me, they say ‘we feel better when we see that uniformed officer walking through the trains. We see some former security personnel,’” Adams said.

“So we know that uniform allows people to feel safer and we want to do everything possible… we have to address what people are feeling and that’s the goal.”

Additional reporting by Larry Celona and Bernadette Hogan",https://nypost.com/2022/10/28/adams-says-cops-are-doing-amazing-job-after-desperate-mta-hires-private-security/
MTA bus driver pepper-sprayed in the face by ‘disorderly passenger’ who refused to pay fare: sources,2024-04-20 00:00:00,"An MTA bus driver was pepper-sprayed in the face by a “disorderly passenger” who refused to pay the $2.90 fare in Manhattan, police and sources said.

The ugly episode unfolded aboard an M11 bus at West 55th Street and Ninth Avenue shortly before 9 a.m. Saturday, authorities said.

The 45-year-old male driver was spritzed in the face by the would-be fare beater following the dispute, the sources said.

The eagle-eyed bus operator “saw some cops in the area and waved them down,” the sources said.

An MTA bus driver was pepper-sprayed in the face by a “disorderly passenger” who refused to pay the fare in Manhattan, police and sources said. Christopher Sadowski

The incident occurred at West 55th Street and Ninth Avenue shortly before 9 a.m. Saturday. Christopher Sadowski

The suspect, David Price, 25, of Manhattan, was charged with second-degree assault and fare evasion, the NYPD said.

The bus driver was taken to Mount Sinai West in stable condition, police said.",https://nypost.com/2024/04/20/us-news/mta-bus-driver-pepper-sprayed-in-the-face-by-disorderly-passenger-who-refused-to-pay-fare-sources/
MTA modifying turnstiles to recapture $45.6M in skipped fares,2023-07-17 00:00:00,"The MTA is slowly modifying turnstiles throughout the system to keep would-be fare-jumpers from slipping through.

Maintenance teams have begun making adjustments to the turnstile mechanism to keep people from “back-cocking” the fare gates — pulling backward on a turnstile arm just far enough to slip through.

“We’ve all seen it — someone pulls back on the bar just far enough to step over it when reversing to go in a forward direction,” Demetrius Crichlow, the MTA’s senior vice president of subways, said at a board meeting.

“This modification restricts the back turn of the turnstile and closes the gap that people regularly use to evade the fare,” he explained.

Costumers make their way through the turnstiles of the Columbus Circle subway station.

Fare evasion on the subway system cost the MTA $285 million last year, according to the agency’s May fare evasion report.

Of that, Crichlow said, $45.6 million in skipped fares is due to turnstile back-cocking.

In a video shown at Monday’s board meeting, the modified turnstiles appear to thwart a man who tries to slip through two different machines at the Bowling Green station.

MTA officials said only 26 turnstiles have been modified so far.

The agency plans to have about 240 turnstiles modified by September, MTA spokesman Tim Minton told the Daily News, and to have the upgrade installed in all 3,479 turnstiles throughout the system by the middle of 2025.

“We could probably expedite it if we hired additional folks,” Crichlow said when asked if the work could be done faster, “but we don’t have the additional resources to hire people for this project.”

The undertaking will cost about $2 million, he said.

“Even if we get a portion of that back, it will save the company a ton of money,” Crichlow noted.

The subway head acknowledged that the changes do not keep would-be back-cockers from becoming turnstile-jumpers.

But Crichlow said his department is exploring additional deterrents, from sleeves that heighten turnstile arms to large vertical panels between the machines, all meant to make it harder to vault over the fare gate.

Additionally, the MTA has removed a slew of locks on emergency gates that were accessible with an easily obtained master key that circulated among employees. Only the FDNY now has keyed access to the emergency gates, Crichlow said.

Long-term, the agency plans to replace turnstiles with more modern fare gates that have motorized, plexiglass panels or doors to discourage jumping and high-tech sensors to keep track of evasion.

Crichlow said the process of seeking designs and contractors for the next-generation fare gates would begin by the end of the year.",https://www.nydailynews.com/2023/07/17/mta-modifying-turnstiles-to-recapture-456m-in-skipped-fares/
NYC free bus routes program to end in August: MTA,2024-07-29 00:00:00,NYC’s new congestion pricing plan starts Jan. 5: What you need to know,https://www.nydailynews.com/2024/07/29/nyc-free-bus-routes-program-to-end-in-august-mta/
NYPD Out of the MTA,2024-09-19 08:24:03+00:00,"Share This:

twitter

facebook

Report on direct action in New York following mass police shooting. Originally posted to social media.

Tonight, New Yorkers stood up for their community and protested the expansion and impunity of the police occupation of their city. Last Sunday, the NYPD shot Derrell Mickles and three others after Mickles entered the platform through the emergency exit at the Sutter Ave. station in Brownsville—committing a mass shooting in one of New York City’s poorest neighborhoods.

In response, hundreds of city residents conducted a mass fare evasion at the West 4th station, hopping the turnstiles to say clearly that no one should be killed for not having $2.90, that in fact the subway should be free—and free of cops.

For their part, the NYPD were once again humiliated and shown to be paper tigers when confronted by the ingenuity and mass action of the city. As dozens streamed through the gates, onto the platforms, and into the different subway cars, cops brutalized and arrested those few they could get their hands on. The people are undeterred and are committed to maintaining this form of mass action in the weeks to come.

An institution founded from the slave patrols past, the NYPD protects property and capital, it funnels black and immigrant populations into endless cycles of immiseration and poverty and modern enslavement.

Our cities are under occupation: cop training facilities are flourishing all across America—we have one in our backyard near College Point Queens. These facilities advance and refine strategies of repression and counterinsurgency, so as to ensure that no mass action against oppression, incarceration, and depredation will be allowed to exist.

We must end this. Out of the homes and into the streets. Live free, ride free, fuck the NYPD.

photo: Screenshoot via Oliya Scoootercaster",https://itsgoingdown.org/nypd-out-of-the-mta/
MTA rolling out 5 fare-free bus routes beginning Sunday in each NYC borough,2023-09-23 00:00:00,"Riders will be getting a free ride beginning Sunday on five New York City bus routes.

The Metropolitan Transportation Authority is rolling out a $15 million, taxpayer-funded pilot program on one route in each of the five boroughs.

The free rides are expected to last anywhere from six to 12 months.

The fare-free pilot program — which doesn’t include Brooklyn’s B25 route (shown in photo) — will run anywhere from six to 12 months on five routes, one per borough. Paul Martinka

The routes are:

Bronx: The BX18 A/B, which runs from a loop from High Bridge to Morris Heights

Brooklyn: The B60, which runs from Canarsie all the way to Williamsburg

Manhattan: The crosstown M116 that links Central and East Harlem

Queens: The Q4 that runs along Linden Blvd, Merrick Blvd and Archer Avenue

Staten Island: And the S46 that runs between the St. George Ferry Terminal and the West Shore Plaza Shopping Center and its limited stop twin, S96

The program will begin Sunday on five New York City bus routes. Paul Martinka

The transit lines were selected based on several factors: overall ridership, fare evasion, fairness for lower socio-economic communities, and commercial activity.

The pilot will not include free transfers to buses or subway lines.

The free bus service is expected to serve 43,900 riders per weekday.",https://nypost.com/2023/09/23/mta-rolling-out-5-fare-free-bus-routes-beginning-sunday-in-each-nyc-borough/
MTA modifying turnstiles to recapture $45.6M in skipped fares,2023-07-17 00:00:00,"The MTA is slowly modifying turnstiles throughout the system to keep would-be fare-jumpers from slipping through.

Maintenance teams have begun making adjustments to the turnstile mechanism to keep people from “back-cocking” the fare gates — pulling backward on a turnstile arm just far enough to slip through.

“We’ve all seen it — someone pulls back on the bar just far enough to step over it when reversing to go in a forward direction,” Demetrius Crichlow, the MTA’s senior vice president of subways, said at a board meeting.

“This modification restricts the back turn of the turnstile and closes the gap that people regularly use to evade the fare,” he explained.

Costumers make their way through the turnstiles of the Columbus Circle subway station.

Fare evasion on the subway system cost the MTA $285 million last year, according to the agency’s May fare evasion report.

Of that, Crichlow said, $45.6 million in skipped fares is due to turnstile back-cocking.

In a video shown at Monday’s board meeting, the modified turnstiles appear to thwart a man who tries to slip through two different machines at the Bowling Green station.

MTA officials said only 26 turnstiles have been modified so far.

The agency plans to have about 240 turnstiles modified by September, MTA spokesman Tim Minton told the Daily News, and to have the upgrade installed in all 3,479 turnstiles throughout the system by the middle of 2025.

“We could probably expedite it if we hired additional folks,” Crichlow said when asked if the work could be done faster, “but we don’t have the additional resources to hire people for this project.”

The undertaking will cost about $2 million, he said.

“Even if we get a portion of that back, it will save the company a ton of money,” Crichlow noted.

The subway head acknowledged that the changes do not keep would-be back-cockers from becoming turnstile-jumpers.

But Crichlow said his department is exploring additional deterrents, from sleeves that heighten turnstile arms to large vertical panels between the machines, all meant to make it harder to vault over the fare gate.

Additionally, the MTA has removed a slew of locks on emergency gates that were accessible with an easily obtained master key that circulated among employees. Only the FDNY now has keyed access to the emergency gates, Crichlow said.

Long-term, the agency plans to replace turnstiles with more modern fare gates that have motorized, plexiglass panels or doors to discourage jumping and high-tech sensors to keep track of evasion.

Crichlow said the process of seeking designs and contractors for the next-generation fare gates would begin by the end of the year.",https://www.nydailynews.com/2023/07/17/mta-modifying-turnstiles-to-recapture-456m-in-skipped-fares/
NYPD Out of the MTA,2024-09-19 08:24:03+00:00,"Share This:

twitter

facebook

Report on direct action in New York following mass police shooting. Originally posted to social media.

Tonight, New Yorkers stood up for their community and protested the expansion and impunity of the police occupation of their city. Last Sunday, the NYPD shot Derrell Mickles and three others after Mickles entered the platform through the emergency exit at the Sutter Ave. station in Brownsville—committing a mass shooting in one of New York City’s poorest neighborhoods.

In response, hundreds of city residents conducted a mass fare evasion at the West 4th station, hopping the turnstiles to say clearly that no one should be killed for not having $2.90, that in fact the subway should be free—and free of cops.

For their part, the NYPD were once again humiliated and shown to be paper tigers when confronted by the ingenuity and mass action of the city. As dozens streamed through the gates, onto the platforms, and into the different subway cars, cops brutalized and arrested those few they could get their hands on. The people are undeterred and are committed to maintaining this form of mass action in the weeks to come.

An institution founded from the slave patrols past, the NYPD protects property and capital, it funnels black and immigrant populations into endless cycles of immiseration and poverty and modern enslavement.

Our cities are under occupation: cop training facilities are flourishing all across America—we have one in our backyard near College Point Queens. These facilities advance and refine strategies of repression and counterinsurgency, so as to ensure that no mass action against oppression, incarceration, and depredation will be allowed to exist.

We must end this. Out of the homes and into the streets. Live free, ride free, fuck the NYPD.

photo: Screenshoot via Oliya Scoootercaster",https://itsgoingdown.org/nypd-out-of-the-mta/
MTA rolling out 5 fare-free bus routes beginning Sunday in each NYC borough,2023-09-23 00:00:00,"Riders will be getting a free ride beginning Sunday on five New York City bus routes.

The Metropolitan Transportation Authority is rolling out a $15 million, taxpayer-funded pilot program on one route in each of the five boroughs.

The free rides are expected to last anywhere from six to 12 months.

The fare-free pilot program — which doesn’t include Brooklyn’s B25 route (shown in photo) — will run anywhere from six to 12 months on five routes, one per borough. Paul Martinka

The routes are:

Bronx: The BX18 A/B, which runs from a loop from High Bridge to Morris Heights

Brooklyn: The B60, which runs from Canarsie all the way to Williamsburg

Manhattan: The crosstown M116 that links Central and East Harlem

Queens: The Q4 that runs along Linden Blvd, Merrick Blvd and Archer Avenue

Staten Island: And the S46 that runs between the St. George Ferry Terminal and the West Shore Plaza Shopping Center and its limited stop twin, S96

The program will begin Sunday on five New York City bus routes. Paul Martinka

The transit lines were selected based on several factors: overall ridership, fare evasion, fairness for lower socio-economic communities, and commercial activity.

The pilot will not include free transfers to buses or subway lines.

The free bus service is expected to serve 43,900 riders per weekday.",https://nypost.com/2023/09/23/mta-rolling-out-5-fare-free-bus-routes-beginning-sunday-in-each-nyc-borough/
